gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,major_group,average_score,performance_category,sains_score,sosial_score,bahasa_score,gender_Female,gender_Male,career_encoded,major_group_encoded
Female,1,0.7000000000000001,0,0.02,Business Owner,0.0,0.3600000000000001,0.98,0.8200000000000001,0.8125,0.26530612244897944,0.025000000000000133,Bisnis & Keuangan,0.4208108108108106,Rendah,0.6549707602339181,0.2134831460674158,0.26530612244897944,1,0,3,0
Male,1,0.6000000000000001,0,0.04,Business Owner,0.7021276595744681,0.5800000000000001,0.72,0.45999999999999996,0.265625,0.693877551020408,0.4750000000000001,Bisnis & Keuangan,0.4864864864864866,Rendah,0.46198830409356706,0.5393258426966292,0.693877551020408,0,1,3,0
Female,0,1.0,0,0.68,Software Engineer,0.9361702127659575,0.8800000000000001,0.45999999999999996,0.96,0.796875,0.9591836734693875,0.9500000000000002,Teknologi,0.8881081081081084,Tinggi,0.7953216374269005,0.9213483146067416,0.9591836734693875,1,0,13,5
Male,1,0.2,1,0.36,Software Engineer,0.8510638297872339,0.3400000000000001,0.30000000000000004,0.21999999999999997,0.390625,0.9387755102040816,0.125,Teknologi,0.3629729729729727,Rendah,0.35672514619883033,0.24719101123595522,0.9387755102040816,0,1,13,5
Male,0,0.1,0,0.28,Software Engineer,0.6808510638297873,0.8600000000000001,0.5,0.43999999999999995,0.75,0.26530612244897944,0.07500000000000018,Teknologi,0.4672972972972975,Rendah,0.567251461988304,0.5168539325842696,0.26530612244897944,0,1,13,5
Female,0,0.1,0,0.12,Designer,0.7446808510638299,0.76,0.96,0.8400000000000001,0.546875,0.3265306122448979,0.75,Seni & Kreatif,0.6910810810810808,Tinggi,0.7602339181286548,0.7640449438202248,0.3265306122448979,1,0,5,2
Male,0,0.5,1,0.04,Artist,1.0,0.3400000000000001,0.96,0.41999999999999993,0.875,0.5918367346938773,0.9750000000000001,Seni & Kreatif,0.7413513513513512,Tinggi,0.8304093567251463,0.6292134831460674,0.5918367346938773,0,1,1,2
Male,0,0.2,0,0.38,Software Engineer,0.8510638297872339,0.48,0.76,0.8400000000000001,0.640625,0.7959183673469385,0.9000000000000004,Teknologi,0.7529729729729728,Tinggi,0.7660818713450293,0.6741573033707866,0.7959183673469385,0,1,13,5
Female,0,0.1,0,0.02,Artist,0.36170212765957444,0.26,0.45999999999999996,0.94,0.421875,0.22448979591836715,0.75,Seni & Kreatif,0.39783783783783777,Rendah,0.49122807017543857,0.4831460674157304,0.22448979591836715,1,0,1,2
Female,0,0.2,0,0.26,Banker,0.6170212765957446,0.3400000000000001,0.8800000000000001,0.76,0.78125,0.7959183673469385,0.9500000000000002,Bisnis & Keuangan,0.7337837837837842,Tinggi,0.7660818713450293,0.6179775280898876,0.7959183673469385,1,0,2,0
Female,1,0.8,0,0.06,Business Owner,0.0,0.52,0.8800000000000001,0.8600000000000001,0.671875,0.693877551020408,0.9000000000000004,Bisnis & Keuangan,0.6216216216216217,Sedang,0.5847953216374269,0.696629213483146,0.693877551020408,1,0,3,0
Male,0,0.2,0,0.42,Banker,0.8723404255319149,0.48,0.48,0.78,0.484375,0.8775510204081631,0.9000000000000004,Bisnis & Keuangan,0.6681081081081082,Tinggi,0.6140350877192982,0.6741573033707866,0.8775510204081631,0,1,2,0
Female,1,0.2,0,0.58,Designer,0.2978723404255319,0.3800000000000001,0.5,0.8800000000000001,0.96875,0.6122448979591835,0.3500000000000001,Seni & Kreatif,0.5521621621621622,Sedang,0.672514619883041,0.3707865168539326,0.6122448979591835,1,0,5,2
Female,0,0.0,1,0.22,Government Officer,0.7659574468085106,0.5,0.28,0.6200000000000001,0.46875,0.6530612244897958,0.8000000000000003,Sosial & Hukum,0.5213513513513515,Rendah,0.4736842105263157,0.6404494382022472,0.6530612244897958,1,0,8,3
Male,0,0.30000000000000004,0,0.46,Doctor,0.6170212765957446,0.6400000000000001,1.0,0.8600000000000001,0.859375,0.22448979591836715,0.5750000000000002,Sains & Kesehatan,0.6872972972972973,Tinggi,0.8596491228070176,0.6179775280898876,0.22448979591836715,0,1,6,1
Male,1,0.2,0,0.6,Software Engineer,0.9148936170212765,0.5800000000000001,0.8600000000000001,0.8400000000000001,0.875,0.4285714285714284,0.6750000000000003,Teknologi,0.7567567567567568,Tinggi,0.9005847953216373,0.6292134831460674,0.4285714285714284,0,1,13,5
Female,0,0.1,0,0.26,Accountant,0.8723404255319149,0.6799999999999999,0.6799999999999999,0.78,0.25,0.9591836734693875,0.40000000000000013,Bisnis & Keuangan,0.6256756756756758,Sedang,0.5847953216374269,0.5617977528089888,0.9591836734693875,1,0,0,0
Male,0,0.4,0,0.38,Construction Engineer,0.6595744680851063,0.30000000000000004,0.6600000000000001,0.98,0.78125,0.510204081632653,0.17500000000000004,Teknik & Konstruksi,0.5599999999999998,Sedang,0.7777777777777777,0.24719101123595522,0.510204081632653,0,1,4,4
Female,0,0.5,0,0.66,Software Engineer,0.7234042553191489,0.96,0.94,0.40000000000000013,0.6875,0.346938775510204,0.5500000000000003,Teknologi,0.6448648648648649,Sedang,0.672514619883041,0.7865168539325844,0.346938775510204,1,0,13,5
Male,0,0.2,0,0.42,Software Engineer,0.7872340425531914,0.8600000000000001,0.32000000000000006,0.54,0.5625,0.6530612244897958,0.5500000000000003,Teknologi,0.5716216216216219,Sedang,0.502923976608187,0.7303370786516854,0.6530612244897958,0,1,13,5
Female,0,0.7000000000000001,0,0.62,Scientist,0.7021276595744681,0.6200000000000001,0.8200000000000001,0.6600000000000001,0.953125,0.6734693877551019,0.5,Sains & Kesehatan,0.7221621621621621,Tinggi,0.807017543859649,0.5730337078651686,0.6734693877551019,1,0,11,1
Male,0,0.6000000000000001,0,0.06,Business Owner,0.0,0.43999999999999995,0.28,0.30000000000000004,0.4375,0.1020408163265305,0.4750000000000001,Bisnis & Keuangan,0.14675675675675648,Rendah,0.1578947368421053,0.4606741573033708,0.1020408163265305,0,1,3,0
Female,1,0.7000000000000001,0,0.06,Business Owner,0.0,0.17999999999999994,0.98,0.17999999999999994,0.609375,0.08163265306122436,0.25,Bisnis & Keuangan,0.21243243243243248,Rendah,0.39181286549707606,0.2134831460674158,0.08163265306122436,1,0,3,0
Male,1,0.0,0,0.6,Social Network Studies,0.7872340425531914,0.6600000000000001,0.43999999999999995,0.54,0.984375,0.693877551020408,0.17500000000000004,Sosial & Hukum,0.6099999999999997,Sedang,0.6959064327485378,0.449438202247191,0.693877551020408,0,1,12,3
Female,1,0.5,1,0.02,Business Owner,0.0,0.020000000000000018,0.8600000000000001,1.0,0.625,0.204081632653061,0.9750000000000001,Bisnis & Keuangan,0.4556756756756759,Rendah,0.6023391812865495,0.449438202247191,0.204081632653061,1,0,3,0
Female,0,0.0,1,0.16,Social Network Studies,0.5319148936170213,0.6200000000000001,0.41999999999999993,0.8200000000000001,0.671875,0.5918367346938773,0.375,Sosial & Hukum,0.5405405405405406,Sedang,0.5847953216374269,0.5168539325842696,0.5918367346938773,1,0,12,3
Male,0,0.2,0,0.58,Software Engineer,0.7234042553191489,0.3600000000000001,0.5,0.9199999999999999,0.859375,0.4489795918367345,0.4500000000000002,Teknologi,0.590810810810811,Sedang,0.7602339181286548,0.404494382022472,0.4489795918367345,0,1,13,5
Female,0,0.2,0,0.36,Accountant,0.553191489361702,0.6200000000000001,0.3600000000000001,0.40000000000000013,0.375,0.30612244897959173,0.27500000000000013,Bisnis & Keuangan,0.30891891891891876,Rendah,0.3391812865497075,0.4719101123595506,0.30612244897959173,1,0,0,0
Female,0,0.6000000000000001,1,0.08,Game Developer,1.0,1.0,0.8800000000000001,0.6600000000000001,0.40625,0.857142857142857,0.27500000000000013,Teknologi,0.7259459459459461,Tinggi,0.7017543859649122,0.6853932584269664,0.857142857142857,1,0,7,5
Female,0,0.1,0,0.2,Social Network Studies,0.38297872340425543,0.43999999999999995,0.30000000000000004,0.30000000000000004,0.453125,0.346938775510204,0.9250000000000003,Sosial & Hukum,0.3397297297297295,Rendah,0.27485380116959046,0.6629213483146068,0.346938775510204,1,0,12,3
Female,0,0.2,0,0.64,Banker,0.5106382978723405,0.28,0.3800000000000001,0.19999999999999996,0.875,0.5306122448979591,0.3500000000000001,Bisnis & Keuangan,0.3783783783783783,Rendah,0.46198830409356706,0.3146067415730338,0.5306122448979591,1,0,2,0
Female,0,0.1,0,0.64,Lawyer,0.6382978723404256,0.6799999999999999,0.9199999999999999,0.9199999999999999,0.671875,0.6122448979591835,0.5249999999999999,Sosial & Hukum,0.714324324324324,Tinggi,0.7894736842105261,0.6179775280898876,0.6122448979591835,1,0,9,3
Male,0,0.2,1,0.32,Software Engineer,0.9148936170212765,0.5800000000000001,0.6000000000000001,0.41999999999999993,0.484375,0.5306122448979591,0.07500000000000018,Teknologi,0.4556756756756759,Rendah,0.5555555555555554,0.3595505617977528,0.5306122448979591,0,1,13,5
Male,0,0.6000000000000001,0,0.7000000000000001,Social Network Studies,0.8085106382978724,0.9199999999999999,1.0,0.9000000000000001,1.0,0.8979591836734693,0.875,Sosial & Hukum,0.9924324324324323,Tinggi,0.9766081871345027,0.910112359550562,0.8979591836734693,0,1,12,3
Female,0,0.8,0,0.04,Business Owner,0.38297872340425543,0.3800000000000001,0.9000000000000001,0.6600000000000001,0.84375,0.8775510204081631,0.7250000000000001,Bisnis & Keuangan,0.6797297297297298,Tinggi,0.7017543859649122,0.5393258426966292,0.8775510204081631,1,0,3,0
Female,0,0.30000000000000004,0,0.54,Social Network Studies,0.6595744680851063,0.6000000000000001,0.5,0.26,0.546875,0.7346938775510203,0.07500000000000018,Sosial & Hukum,0.41702702702702665,Rendah,0.43274853801169577,0.3707865168539326,0.7346938775510203,1,0,12,3
Male,0,0.30000000000000004,0,0.56,Software Engineer,0.8085106382978724,0.21999999999999997,0.21999999999999997,0.7,0.4375,0.5306122448979591,0.7000000000000002,Teknologi,0.43243243243243223,Rendah,0.4795321637426899,0.4382022471910112,0.5306122448979591,0,1,13,5
Male,0,0.2,0,0.04,Real Estate Developer,0.12765957446808507,0.30000000000000004,0.43999999999999995,0.19999999999999996,0.90625,0.26530612244897944,0.375,Bisnis & Keuangan,0.28567567567567553,Rendah,0.3859649122807016,0.3370786516853932,0.26530612244897944,0,1,10,0
Male,0,0.30000000000000004,0,0.84,Doctor,0.7659574468085106,0.8,0.8200000000000001,0.9000000000000001,0.796875,0.857142857142857,0.9000000000000004,Sains & Kesehatan,0.8727027027027028,Tinggi,0.8362573099415203,0.8539325842696628,0.857142857142857,0,1,6,1
Male,0,0.7000000000000001,0,0.62,Banker,0.5957446808510638,0.8400000000000001,0.3600000000000001,0.8600000000000001,0.515625,0.5714285714285712,0.7250000000000001,Bisnis & Keuangan,0.6024324324324326,Sedang,0.5380116959064327,0.797752808988764,0.5714285714285712,0,1,2,0
Male,0,0.30000000000000004,0,0.3,Accountant,0.5106382978723405,0.6799999999999999,0.72,0.94,0.84375,0.6734693877551019,0.8000000000000003,Bisnis & Keuangan,0.7529729729729728,Tinggi,0.7660818713450293,0.7415730337078652,0.6734693877551019,0,1,0,0
Male,0,0.7000000000000001,0,0.02,Business Owner,0.4042553191489362,0.15999999999999992,0.45999999999999996,0.14000000000000012,0.484375,0.7755102040816324,0.25,Bisnis & Keuangan,0.2743243243243245,Rendah,0.2923976608187133,0.202247191011236,0.7755102040816324,0,1,3,0
Female,0,0.5,0,0.2,Teacher,0.8085106382978724,0.26,0.56,0.8600000000000001,0.625,0.5306122448979591,0.75,Sosial & Hukum,0.590810810810811,Sedang,0.6959064327485378,0.4831460674157304,0.5306122448979591,1,0,15,3
Female,0,0.5,0,0.8,Doctor,0.7446808510638299,1.0,0.8800000000000001,0.8200000000000001,0.765625,0.8367346938775508,0.7000000000000002,Sains & Kesehatan,0.8610810810810812,Tinggi,0.8128654970760234,0.8764044943820224,0.8367346938775508,1,0,6,1
Male,0,0.8,0,0.8,Doctor,0.8723404255319149,0.76,0.98,0.8400000000000001,0.96875,0.7142857142857142,0.875,Sains & Kesehatan,0.9151351351351351,Tinggi,0.9590643274853798,0.8202247191011236,0.7142857142857142,0,1,6,1
Female,0,0.0,0,0.16,Real Estate Developer,0.2978723404255319,0.43999999999999995,0.96,0.30000000000000004,0.390625,0.7551020408163263,0.7250000000000001,Bisnis & Keuangan,0.48270270270270266,Rendah,0.42105263157894735,0.5730337078651686,0.7551020408163263,1,0,10,0
Female,0,0.2,0,0.44,Social Network Studies,0.7446808510638299,0.72,0.6400000000000001,0.78,0.703125,0.22448979591836715,0.5750000000000002,Sosial & Hukum,0.6024324324324326,Sedang,0.7076023391812865,0.6629213483146068,0.22448979591836715,1,0,12,3
Female,0,0.30000000000000004,0,0.42,Social Network Studies,0.2978723404255319,0.3400000000000001,0.24,0.6000000000000001,0.390625,0.22448979591836715,0.5500000000000003,Sosial & Hukum,0.2548648648648646,Rendah,0.29824561403508776,0.4382022471910112,0.22448979591836715,1,0,12,3
Male,0,0.7000000000000001,0,0.62,Lawyer,0.8936170212765959,0.74,0.9199999999999999,0.94,0.734375,0.8775510204081631,0.7000000000000002,Sosial & Hukum,0.8689189189189193,Tinggi,0.8888888888888888,0.7303370786516854,0.8775510204081631,0,1,9,3
Male,0,0.1,0,0.2,Government Officer,0.9148936170212765,0.8200000000000001,0.56,0.8800000000000001,0.703125,0.7755102040816324,0.6499999999999999,Sosial & Hukum,0.7721621621621619,Tinggi,0.7602339181286548,0.752808988764045,0.7755102040816324,0,1,8,3
Female,0,0.30000000000000004,1,0.7000000000000001,Banker,0.7234042553191489,0.98,0.98,1.0,0.96875,0.9387755102040816,0.8500000000000001,Bisnis & Keuangan,1.0000000000000002,Tinggi,0.9649122807017543,0.9325842696629212,0.9387755102040816,1,0,2,0
Male,0,0.30000000000000004,0,0.28,Banker,0.6808510638297873,0.76,0.7,0.8400000000000001,0.9375,0.6326530612244896,0.875,Bisnis & Keuangan,0.8032432432432433,Tinggi,0.8128654970760234,0.8202247191011236,0.6326530612244896,0,1,2,0
Male,0,0.2,0,0.14,Government Officer,0.7446808510638299,0.7,1.0,0.3600000000000001,0.453125,0.9591836734693875,0.8500000000000001,Sosial & Hukum,0.706756756756757,Tinggi,0.5964912280701753,0.7752808988764044,0.9591836734693875,0,1,8,3
Male,0,0.5,0,0.08,Business Owner,0.8723404255319149,0.3600000000000001,0.43999999999999995,0.98,0.734375,0.06122448979591821,0.5750000000000002,Bisnis & Keuangan,0.5329729729729731,Sedang,0.7543859649122808,0.4606741573033708,0.06122448979591821,0,1,3,0
Female,0,0.4,1,0.28,Teacher,0.2978723404255319,1.0,0.54,0.7,0.578125,0.9183673469387754,0.6499999999999999,Sosial & Hukum,0.652702702702703,Tinggi,0.48538011695906436,0.8539325842696628,0.9183673469387754,1,0,15,3
Female,0,0.1,1,0.58,Software Engineer,0.8297872340425532,0.26,0.98,0.54,0.71875,0.7755102040816324,0.30000000000000004,Teknologi,0.6140540540540542,Sedang,0.7660818713450293,0.2808988764044944,0.7755102040816324,1,0,13,5
Female,1,0.30000000000000004,0,0.4,Accountant,0.4893617021276595,0.5,0.19999999999999996,0.54,0.546875,0.40816326530612224,0.7000000000000002,Bisnis & Keuangan,0.39783783783783777,Rendah,0.3801169590643274,0.5955056179775282,0.40816326530612224,1,0,0,0
Female,0,0.30000000000000004,1,0.48,Software Engineer,0.7021276595744681,0.5,0.9199999999999999,0.24,0.703125,0.8367346938775508,0.6000000000000001,Teknologi,0.6216216216216217,Sedang,0.6198830409356724,0.550561797752809,0.8367346938775508,1,0,13,5
Female,0,0.30000000000000004,1,0.54,Software Engineer,0.8723404255319149,0.8800000000000001,0.72,0.24,0.578125,0.8163265306122447,0.375,Teknologi,0.6178378378378377,Sedang,0.5614035087719298,0.6629213483146068,0.8163265306122447,1,0,13,5
Female,0,0.30000000000000004,0,0.62,Software Engineer,1.0,0.7,0.24,0.24,0.828125,0.30612244897959173,0.17500000000000004,Teknologi,0.4478378378378378,Rendah,0.5497076023391811,0.4719101123595506,0.30612244897959173,1,0,13,5
Female,0,0.4,0,0.54,Lawyer,0.44680851063829796,0.6799999999999999,0.41999999999999993,0.8600000000000001,0.453125,0.9795918367346936,0.025000000000000133,Sosial & Hukum,0.5097297297297299,Rendah,0.49122807017543857,0.3932584269662922,0.9795918367346936,1,0,9,3
Male,0,0.2,0,0.46,Social Network Studies,0.978723404255319,0.96,0.40000000000000013,0.45999999999999996,0.421875,0.2448979591836733,0.7000000000000002,Sosial & Hukum,0.5367567567567566,Sedang,0.502923976608187,0.8539325842696628,0.2448979591836733,0,1,12,3
Female,0,1.0,0,0.0,Business Owner,0.27659574468085113,0.94,0.43999999999999995,0.96,0.78125,0.7346938775510203,0.07500000000000018,Bisnis & Keuangan,0.5945945945945945,Sedang,0.6023391812865495,0.5617977528089888,0.7346938775510203,1,0,3,0
Female,0,0.2,0,0.7000000000000001,Scientist,0.978723404255319,0.9199999999999999,1.0,0.9000000000000001,0.84375,0.9183673469387754,0.7000000000000002,Sains & Kesehatan,0.9613513513513514,Tinggi,0.9649122807017543,0.8314606741573032,0.9183673469387754,1,0,11,1
Male,0,0.1,1,0.66,Social Network Studies,0.9361702127659575,0.52,0.98,0.7,0.96875,0.2448979591836733,0.9250000000000003,Sosial & Hukum,0.7721621621621619,Tinggi,0.935672514619883,0.7078651685393258,0.2448979591836733,0,1,12,3
Male,0,0.5,1,0.22,Banker,0.5957446808510638,0.41999999999999993,0.52,0.9000000000000001,0.984375,0.7142857142857142,0.27500000000000013,Bisnis & Keuangan,0.6332432432432429,Sedang,0.7719298245614032,0.3595505617977528,0.7142857142857142,0,1,2,0
Female,0,0.9,0,0.2,Banker,0.8936170212765959,0.76,0.24,0.7,0.71875,0.8979591836734693,0.3250000000000002,Bisnis & Keuangan,0.6370270270270268,Sedang,0.6140350877192982,0.5730337078651686,0.8979591836734693,1,0,2,0
Male,1,0.6000000000000001,0,0.06,Business Owner,0.042553191489361764,0.3800000000000001,0.06000000000000005,0.5,0.78125,0.9183673469387754,0.025000000000000133,Bisnis & Keuangan,0.30891891891891876,Rendah,0.2923976608187133,0.2247191011235956,0.9183673469387754,0,1,3,0
Male,0,0.30000000000000004,0,0.1,Real Estate Developer,0.0,0.24,0.94,0.8,0.890625,0.510204081632653,0.5,Bisnis & Keuangan,0.525135135135135,Rendah,0.6666666666666665,0.3595505617977528,0.510204081632653,0,1,10,0
Male,0,0.5,0,0.68,Software Engineer,0.9574468085106385,0.6799999999999999,0.8,0.6600000000000001,0.75,0.22448979591836715,0.9750000000000001,Teknologi,0.714324324324324,Tinggi,0.7953216374269005,0.8202247191011236,0.22448979591836715,0,1,13,5
Female,0,0.7000000000000001,0,0.3,Accountant,0.7446808510638299,0.3400000000000001,0.41999999999999993,0.7,0.5,0.7755102040816324,0.17500000000000004,Bisnis & Keuangan,0.46351351351351355,Rendah,0.5438596491228069,0.2696629213483146,0.7755102040816324,1,0,0,0
Female,0,0.1,0,0.4,Software Engineer,0.7234042553191489,0.98,0.8400000000000001,0.7,0.40625,0.3877551020408161,0.17500000000000004,Teknologi,0.5675675675675678,Sedang,0.6257309941520468,0.6292134831460674,0.3877551020408161,1,0,13,5
Male,0,0.1,0,0.06,Government Officer,0.42553191489361697,0.48,0.8800000000000001,0.52,0.953125,0.7346938775510203,0.625,Sosial & Hukum,0.6602702702702701,Tinggi,0.7076023391812865,0.550561797752809,0.7346938775510203,0,1,8,3
Male,1,0.2,1,0.04,Business Owner,0.0,0.41999999999999993,0.19999999999999996,0.0,0.765625,0.3877551020408161,0.050000000000000044,Bisnis & Keuangan,0.13918918918918943,Rendah,0.16959064327485374,0.2584269662921348,0.3877551020408161,0,1,3,0
Female,0,0.1,0,0.54,Banker,0.7446808510638299,0.6400000000000001,0.8,0.8800000000000001,0.984375,0.5714285714285712,0.125,Bisnis & Keuangan,0.7027027027027029,Tinggi,0.8888888888888888,0.4157303370786518,0.5714285714285712,1,0,2,0
Male,1,0.0,0,0.58,Software Engineer,0.8936170212765959,0.24,0.3600000000000001,0.28,0.546875,0.7551020408163263,0.0,Teknologi,0.3591891891891894,Rendah,0.46198830409356706,0.1348314606741574,0.7551020408163263,0,1,13,5
Female,0,0.1,1,0.04,Artist,0.42553191489361697,0.41999999999999993,0.19999999999999996,0.40000000000000013,0.65625,0.4489795918367345,0.4500000000000002,Seni & Kreatif,0.3397297297297295,Rendah,0.36257309941520455,0.4382022471910112,0.4489795918367345,1,0,1,2
Female,0,0.5,0,0.18,Designer,0.36170212765957444,0.76,1.0,0.8200000000000001,0.96875,0.36734693877551017,0.5249999999999999,Seni & Kreatif,0.7027027027027029,Tinggi,0.8187134502923974,0.6629213483146068,0.36734693877551017,1,0,5,2
Male,0,0.7000000000000001,0,0.28,Construction Engineer,0.6595744680851063,1.0,0.98,0.8800000000000001,0.75,0.7346938775510203,0.07500000000000018,Teknik & Konstruksi,0.7567567567567568,Tinggi,0.8304093567251463,0.5955056179775282,0.7346938775510203,0,1,4,4
Male,0,0.8,0,0.5,Doctor,0.7446808510638299,0.19999999999999996,0.74,0.8,0.796875,0.7346938775510203,0.050000000000000044,Sains & Kesehatan,0.5637837837837838,Sedang,0.7777777777777777,0.1348314606741574,0.7346938775510203,0,1,6,1
Male,0,0.1,1,0.18,Social Network Studies,0.27659574468085113,0.30000000000000004,0.6400000000000001,0.9199999999999999,0.796875,0.7551020408163263,0.07500000000000018,Sosial & Hukum,0.5097297297297299,Rendah,0.6549707602339181,0.202247191011236,0.7551020408163263,0,1,12,3
Male,1,0.9,0,0.04,Business Owner,0.0,0.08000000000000007,0.8600000000000001,0.14000000000000012,0.984375,0.18367346938775508,0.3250000000000002,Bisnis & Keuangan,0.28567567567567553,Rendah,0.48538011695906436,0.1910112359550562,0.18367346938775508,0,1,3,0
Male,0,0.5,0,0.62,Lawyer,0.38297872340425543,0.8400000000000001,0.19999999999999996,0.45999999999999996,0.59375,0.7346938775510203,0.8500000000000001,Sosial & Hukum,0.525135135135135,Rendah,0.3450292397660819,0.8539325842696628,0.7346938775510203,0,1,9,3
Male,0,0.5,0,0.06,Designer,0.4893617021276595,0.54,0.98,0.74,0.921875,0.8979591836734693,0.625,Seni & Kreatif,0.7683783783783784,Tinggi,0.807017543859649,0.5842696629213484,0.8979591836734693,0,1,5,2
Female,0,0.5,0,0.24,Designer,0.5319148936170213,0.9000000000000001,0.32000000000000006,0.40000000000000013,0.609375,0.9999999999999998,0.6000000000000001,Seni & Kreatif,0.590810810810811,Sedang,0.4093567251461987,0.7752808988764044,0.9999999999999998,1,0,5,2
Male,0,0.5,0,0.1,Business Owner,1.0,0.08000000000000007,0.40000000000000013,0.15999999999999992,0.21875,0.9183673469387754,0.8000000000000003,Bisnis & Keuangan,0.4054054054054055,Rendah,0.3450292397660819,0.404494382022472,0.9183673469387754,0,1,3,0
Female,0,1.0,0,0.22,Government Officer,0.42553191489361697,0.94,0.74,0.8600000000000001,0.65625,0.9999999999999998,0.6499999999999999,Sosial & Hukum,0.7683783783783784,Tinggi,0.6549707602339181,0.8202247191011236,0.9999999999999998,1,0,8,3
Male,0,0.2,0,0.08,Game Developer,0.9148936170212765,0.26,0.7,0.54,0.71875,0.30612244897959173,0.7000000000000002,Teknologi,0.5483783783783787,Sedang,0.7076023391812865,0.4606741573033708,0.30612244897959173,0,1,7,5
Male,0,0.2,0,0.5,Social Network Studies,0.6170212765957446,0.6799999999999999,0.8600000000000001,0.40000000000000013,0.984375,0.3265306122448979,0.5,Sosial & Hukum,0.6178378378378377,Sedang,0.7309941520467835,0.606741573033708,0.3265306122448979,0,1,12,3
Male,0,0.1,0,0.66,Social Network Studies,0.5957446808510638,0.8200000000000001,0.41999999999999993,0.5800000000000001,0.96875,0.3877551020408161,0.375,Sosial & Hukum,0.5791891891891889,Sedang,0.6432748538011694,0.6292134831460674,0.3877551020408161,0,1,12,3
Male,1,0.1,0,0.48,Social Network Studies,0.9361702127659575,0.6000000000000001,0.3400000000000001,0.41999999999999993,0.609375,0.9387755102040816,1.0,Sosial & Hukum,0.664054054054054,Tinggi,0.5321637426900585,0.7865168539325844,0.9387755102040816,0,1,12,3
Female,0,0.30000000000000004,0,0.0,Artist,0.8297872340425532,0.30000000000000004,0.9000000000000001,0.19999999999999996,0.890625,0.3877551020408161,0.5500000000000003,Seni & Kreatif,0.5483783783783787,Sedang,0.7076023391812865,0.4157303370786518,0.3877551020408161,1,0,1,2
Male,1,0.6000000000000001,0,0.0,Business Owner,0.5957446808510638,0.54,0.8400000000000001,0.94,0.40625,0.30612244897959173,0.8000000000000003,Bisnis & Keuangan,0.587027027027027,Sedang,0.6608187134502923,0.6629213483146068,0.30612244897959173,0,1,3,0
Female,0,0.2,0,0.06,Government Officer,0.978723404255319,0.3800000000000001,0.41999999999999993,0.6799999999999999,0.9375,0.693877551020408,0.2250000000000001,Sosial & Hukum,0.6099999999999997,Sedang,0.7660818713450293,0.3146067415730338,0.693877551020408,1,0,8,3
Male,0,0.2,0,0.52,Lawyer,0.9361702127659575,1.0,0.74,0.8,0.9375,0.7346938775510203,0.8250000000000002,Sosial & Hukum,0.907297297297297,Tinggi,0.8830409356725144,0.9325842696629212,0.7346938775510203,0,1,9,3
Male,0,0.7000000000000001,0,0.62,Construction Engineer,0.574468085106383,0.74,0.8800000000000001,0.3600000000000001,0.828125,0.6530612244897958,0.40000000000000013,Teknik & Konstruksi,0.6256756756756758,Sedang,0.6549707602339181,0.5955056179775282,0.6530612244897958,0,1,4,4
Female,0,0.4,0,0.4,Software Engineer,0.7446808510638299,0.24,0.8200000000000001,0.6600000000000001,0.953125,0.6734693877551019,0.07500000000000018,Teknologi,0.590810810810811,Sedang,0.8187134502923974,0.1685393258426966,0.6734693877551019,1,0,13,5
Female,0,0.1,0,0.18,Social Network Studies,0.8936170212765959,0.43999999999999995,0.98,0.3400000000000001,0.734375,0.5714285714285712,0.125,Sosial & Hukum,0.5599999999999998,Sedang,0.7309941520467835,0.303370786516854,0.5714285714285712,1,0,12,3
Female,0,1.0,1,0.3,Software Engineer,0.7872340425531914,0.6200000000000001,0.3800000000000001,0.40000000000000013,0.921875,0.9591836734693875,0.050000000000000044,Teknologi,0.5791891891891889,Sedang,0.6140350877192982,0.3707865168539326,0.9591836734693875,1,0,13,5
Male,0,1.0,0,0.02,Business Owner,0.5106382978723405,0.78,0.0,0.6400000000000001,0.546875,0.5714285714285712,0.25,Bisnis & Keuangan,0.39783783783783777,Rendah,0.35672514619883033,0.550561797752809,0.5714285714285712,0,1,3,0
Male,1,0.1,1,0.08,Business Owner,0.6170212765957446,0.3800000000000001,0.8200000000000001,0.9000000000000001,0.71875,0.7142857142857142,0.0,Bisnis & Keuangan,0.5791891891891889,Sedang,0.7660818713450293,0.2134831460674158,0.7142857142857142,0,1,3,0
Male,0,0.30000000000000004,1,0.04,Real Estate Developer,0.7872340425531914,0.48,0.76,0.94,0.8125,0.46938775510204067,0.15000000000000013,Bisnis & Keuangan,0.6256756756756758,Sedang,0.8421052631578947,0.3370786516853932,0.46938775510204067,0,1,10,0
Female,0,0.5,0,0.64,Software Engineer,0.8723404255319149,0.8,0.6200000000000001,0.6400000000000001,1.0,0.6530612244897958,0.9500000000000002,Teknologi,0.8224324324324324,Tinggi,0.807017543859649,0.8764044943820224,0.6530612244897958,1,0,13,5
Male,1,0.7000000000000001,0,0.04,Business Owner,0.7234042553191489,0.6799999999999999,0.52,0.74,0.453125,0.6122448979591835,0.30000000000000004,Bisnis & Keuangan,0.528918918918919,Sedang,0.5614035087719298,0.5168539325842696,0.6122448979591835,0,1,3,0
